id,listing_id,reviewer_name,date,comment_text,rating,cleanliness,communication,location,sentiment_score
92804579,12371489,Stephanie,2016-08-10,"My husband and I had SUCH a great stay at Nick and Tanya's place! The loft is absolutely lovely and even more charming in person than in the photos. It's in a great location, close to lots of cafes and restaurants and in a perfect central spot for seeing the whole city. Also an awesome view of table mountain! It has a private parking garage and building security which were great to have in any unfamiliar city. We felt safe and comfortable! Nick met us upon arrival and check in was very easy. He gave us lots of suggestions for restaurants and activities which were so helpful. I 100% recommend staying here on your visit to Cape Town! ",3.3,4.7,3.8,4.7,0.66
95866559,12371489,Motohiroca,2016-08-21,It's was  nice location and vibe<br/>,4.6,3.7,4.0,3.7,0.92
96595431,12371489,Olga,2016-08-23,Nick & Tanya are perfect hosts. The apartment has great location & vand architecturally interesting. ,3.9,3.3,3.7,3.0,0.78
98455970,12371489,Sabrina,2016-08-31,The view is wonderfull from The big window. Modern and cozy loft with everything is necessary. Nick and Tanya very well coming and we give you all information you need ti visit Cape Town.<br/>,4.5,3.5,4.9,3.9,0.9
75367068,12374449,Freek,2016-05-21,"Great location, neat as a pin with everything that one needs. Nick & Tanya were extremely hospitable and met us at the apartment. Their communication with us was prompt. I will truly recommend staying with Nick & Tanya.",3.7,3.6,4.7,4.8,0.74
89502886,12374449,Lindsey,2016-07-28,"Nick met us when we arrived to show us the apartment and give us some tips / things to do in the area. Really lovely place, enjoyed our stay and would definitely recommend! ",4.0,3.3,4.1,3.2,0.8
94224441,12374449,Maryanne,2016-08-15,"We found the flat very central to all the spots around Cape Town.  
<br/>Clean and very comfortable.  We would certainly consider staying there again.",4.6,4.4,4.3,4.7,0.92
97988139,12374449,Jo,2016-08-29,"Nick's place is a first class stay in Green Point. The place has beautiful and stunning views from the lounge and the bedroom of table mountain. <br/>It is spacious , airy , spotlessly clean and has a vintage unique style. <br/>Nick was helpfull from day one and he was quick to respond to our booking since it was a last minute booking. <br/>Local bus stop close by , the place is a few mins walk to the beautiful  cape town stadium ,waterfront, abundant bars , eating places , coffee shops and grocery store. <br/>This was the best location and will be back again.<br/>Thanks Nick & Tanya!<br/>",4.5,3.3,4.8,4.4,0.9
100087998,12374449,Emily,2016-09-07,"We had a fabulous stay in Cape Town in this flat. The location is perfect. It is a 10 minute walk to the V&A waterfront or a similar walk into the city centre.  Nick and Tanya were wonderful hosts. I had a text when we landed inviting us to check in early so that we did not have to hang around, this was just what we needed after a long flight. Nick was there on time and showed us everything we needed to know. Everything was really hassle free and simple and the guide book which Tanya has put together was our bible during the stay. Would recommend this place for its location, comfort and hosts. Will be visiting again. Thank you for a lovely stay. <br/>Tom and Emily",4.1,3.5,4.7,3.6,0.82
102160724,12374449,Eclectic Places,2016-09-17,"The apartment is as good and better than a large hotel suite.   Everything was impecably clean, and bed linen was of a high quality.  The unit is also very secure with overall high security in the apartment block.    The building cleanliness outside of the apartment is also of a high standard.",4.7,3.2,4.9,3.6,0.94
103981899,12374449,Tomas,2016-09-25,I really liked it! Clean and well located :),4.1,3.1,3.8,3.5,0.82
106124305,12374449,Lynda,2016-10-04,"We felt very comfortable ..the location was great, we just thought it was closer to the waterfront...lovely bottle of wine",4.9,3.5,4.0,4.6,0.98
107351258,12374449,Eran,2016-10-10,"The apartment is in perfect location
<br/>a lot of restaurants in the area and very close to the waterfront
<br/>the place was very spacious and comfortable and got you need
<br/>nick and tanya have been wonderful hosts and help us with everything from day one.
<br/>we would definitely recommend
<br/> 
<br/> ",3.6,3.3,4.5,3.0,0.72
107746021,12374449,Alan,2016-10-12,Enjoyed our two night stay. Clean and well appointed apartment with all the mod cons. Very convenient to the waterfront and nearly restaurants with Woolworths Food close by. Secure parking and good security. Will definitely use again.,3.9,4.3,4.2,4.6,0.78
73291743,12460326,Federico,2016-05-08,"Very nice stay. The apartment was brilliant in a superb location with beautiful views. Nick and Tanya were the perfect hosts: kind, flexible and always ready to help.
<br/>
<br/>Thank you",3.9,4.1,4.8,4.1,0.78
74421959,12460326,Korey,2016-05-15,"Arrived on a Wednesday afternoon for a four night stay.  Nick and Tanya met us at the front gate with a bottle of wine.  The flat was as advertised.  Clean, up to date furnishings.  The neighborhood felt safe and it was only a short walk to the V&A waterfront with plenty of options for dining out and shopping.   Nick and Tanya gave us the tour of the flat and explained how everything worked.  They also loaded us up with some free WIFI data!  We had a very pleasant experience with the hosts and Cape Town.  Looking forward to going back!",3.4,4.1,4.1,3.2,0.68
75488231,12460326,Raj,2016-05-21,The apartment is definitely better than the pictures. You can smell the fresh ocean from the apartment. This is not something the pictures can tell. I thoroughly enjoyed my stay. The apartment is within walking distance to most restaurants and is very secure. The hosts Nic and Tanya were very super friendly. Its the perfect apartment from which to explore Cape Town.  Will definitely be back.,4.5,3.9,4.0,4.2,0.9
75994334,12460326,Jimmy,2016-05-24,"Top marks to Nick and Tanya for providing us one of the nicest guest experiences on AirBNB. The apartment was as pictured, very sunny and handsomely outfitted but done with such care that you could actually live here rather than just visit. Nick is a charming host. He met us with a bottle of wine and ensured that everything we needed was there. And it was. The bed was just right, the pillows just right, the shower pressure excellent, and the kitchen completely equipped in the event you decide to have a night in at home. Unlike a lot of places on AirBNB there was ample drawer and hanging closet space. (I cant' tell you the number of otherwise excellent AirBNB apartments we've visited with either no drawers for clothing or little or no hanging space.) The location couldn't be better, within easy reach of everything. And a big bonus is to have a private underground garage with remote controlled garage door. Wifi excellent, although it is capped and you'll need to top up if you have a serious amount of work to do.  We loved the place and hope to visit again. Thanks Nick and Tanya!",4.4,3.3,4.8,4.1,0.88
77736475,12460326,Stephen,2016-06-03,"This trip was our first time to South Africa and our first time using Airbnb. We were not disappointed on either. Nick and Tanya welcomed us to South Africa with a bottle of wine. Their place was close to great cafes/restaurants and food markets. Being away for a week, it was nice to be able to get some things at the market and be able to cook at ""home."" The apartment is also a very short walk away from the V&A Waterfront area with a huge mall, many more restaurants, and the Two Oceans Aquarium. There is also a hop-on/hop-off bus stop right in front of the aquarium that takes you all over Cape Town. You can't beat the location!
<br/>The apartment is exactly how it looks in pictures. It's very cozy and feels like a home away from home. The bed and couches are comfortable. All of the appliances work perfectly. We just had two minor issues. The wifi is over a mobile hotspot. When we arrived the data had run out. But Nick was quick to reload! We also had an issue with the prepaid electric running out on our last night. Again, Nick had it fixed in no time. Nick was very helpful answering our questions about the area and fixing our technical problems. The apartment building is also very safe. There is a guard in the lobby and plenty of police walking the streets. I never felt unsafe. 
<br/>We loved South Africa so much we're already planning a trip back... Where we will stay at Nick and Tanya's again. ",4.6,4.9,3.9,4.7,0.92
78406951,12460326,Clara,2016-06-06,"Small and cozy apartment just as described here. Great location for Cape town, you can just walk or take a uber easily! Nick and Tanya are very caring and attentive, left us a bottle of wine and gave us great recommendations about what to do in the city. We were on our honeymoon, and after travelling around and staying at 3 different hotels, Nick and Tanya's apartment just felt very homey on our last stop before going home. Thanks a lof for everything! :)
<br/>
<br/>Clara & Felipe",3.1,3.0,4.4,3.9,0.62
95312205,12460326,Colleen,2016-08-19,"This is an absolutely wonderful apartment.  Even flowers on the table when we arrived and the sun that streamed into the apartment.  It was so great to be in a bright, airy space.  Nick and Tanya were absolutely amazing.  Tanya met us on arrival and went out of her way to make sure we were comfortable and knew where everything was.  On top of it, they organised the weather :-)  I hate leaving home; our stay at in this wonderful space made the trip so worthwhile and enjoyable.  Just as well we'll be visiting again in September.
<br/>  ",3.9,3.4,4.4,4.1,0.78
98152065,12460326,Brigit,2016-08-29,"Excellent place to stay well equipped so handy to the Water Front and City and safe.
<br/>Super Market and deli really close with great wine selection also good restaurants nearby Mano's especially good.
<br/>Enjoyed every minute spent in Cape Town a fantastic City.
<br/>",3.4,3.4,5.0,4.3,0.68
